"start","end","downloads","package","total"
2016-12-01,2016-12-31,1044,"LDAvis",13649
2017-01-01,2017-01-31,712,"LDAvis",14361
2017-02-01,2017-02-28,921,"LDAvis",15282
2017-03-01,2017-03-31,1133,"LDAvis",16415
2017-04-01,2017-04-30,1352,"LDAvis",17767
2017-05-01,2017-05-31,1263,"LDAvis",19030
2017-06-01,2017-06-30,962,"LDAvis",19992
2017-07-01,2017-07-31,923,"LDAvis",20915
2017-08-01,2017-08-31,804,"LDAvis",21719
2017-09-01,2017-09-30,794,"LDAvis",22513
2017-10-01,2017-10-31,1065,"LDAvis",23578
2017-11-01,2017-11-30,1212,"LDAvis",24790
2017-12-01,2017-12-31,938,"LDAvis",25728
2018-01-01,2018-01-31,874,"LDAvis",26602
2018-02-01,2018-02-28,816,"LDAvis",27418
2018-03-01,2018-03-31,1013,"LDAvis",28431
2018-04-01,2018-04-30,1024,"LDAvis",29455
2018-05-01,2018-05-31,1038,"LDAvis",30493
2018-06-01,2018-06-30,918,"LDAvis",31411
2018-07-01,2018-07-08,225,"LDAvis",31636
2015-06-01,2015-06-30,857,"leaflet",857
2015-07-01,2015-07-31,2601,"leaflet",3458
2015-08-01,2015-08-31,2428,"leaflet",5886
2015-09-01,2015-09-30,2657,"leaflet",8543
2015-10-01,2015-10-31,3258,"leaflet",11801
2015-11-01,2015-11-30,3855,"leaflet",15656
2015-12-01,2015-12-31,3714,"leaflet",19370
2016-01-01,2016-01-31,4336,"leaflet",23706
2016-02-01,2016-02-29,5547,"leaflet",29253
2016-03-01,2016-03-31,7581,"leaflet",36834
2016-04-01,2016-04-30,6791,"leaflet",43625
2016-05-01,2016-05-31,7959,"leaflet",51584
2016-06-01,2016-06-30,7933,"leaflet",59517
2016-07-01,2016-07-31,6648,"leaflet",66165
2016-08-01,2016-08-31,7547,"leaflet",73712
2016-09-01,2016-09-30,8940,"leaflet",82652
2016-10-01,2016-10-31,12012,"leaflet",94664
2016-11-01,2016-11-30,13661,"leaflet",108325
2016-12-01,2016-12-31,11126,"leaflet",119451
2017-01-01,2017-01-31,11602,"leaflet",131053
2017-02-01,2017-02-28,16506,"leaflet",147559
2017-03-01,2017-03-31,21304,"leaflet",168863
2017-04-01,2017-04-30,19140,"leaflet",188003
2017-05-01,2017-05-31,17086,"leaflet",205089
2017-06-01,2017-06-30,16085,"leaflet",221174
2017-07-01,2017-07-31,14367,"leaflet",235541
2017-08-01,2017-08-31,15125,"leaflet",250666
2017-09-01,2017-09-30,19068,"leaflet",269734
2017-10-01,2017-10-31,19139,"leaflet",288873
2017-11-01,2017-11-30,22720,"leaflet",311593
2017-12-01,2017-12-31,16056,"leaflet",327649
2018-01-01,2018-01-31,17192,"leaflet",344841
2018-02-01,2018-02-28,15310,"leaflet",360151
2018-03-01,2018-03-31,22816,"leaflet",382967
2018-04-01,2018-04-30,32401,"leaflet",415368
2018-05-01,2018-05-31,28807,"leaflet",444175
2018-06-01,2018-06-30,29186,"leaflet",473361
2018-07-01,2018-07-08,6170,"leaflet",479531
2017-04-01,2017-04-30,243,"leaflet.minicharts",243
2017-05-01,2017-05-31,1279,"leaflet.minicharts",1522
2017-06-01,2017-06-30,1249,"leaflet.minicharts",2771
2017-07-01,2017-07-31,552,"leaflet.minicharts",3323
2017-08-01,2017-08-31,1193,"leaflet.minicharts",4516
2017-09-01,2017-09-30,382,"leaflet.minicharts",4898
2017-10-01,2017-10-31,680,"leaflet.minicharts",5578
2017-11-01,2017-11-30,557,"leaflet.minicharts",6135
2017-12-01,2017-12-31,681,"leaflet.minicharts",6816
2018-01-01,2018-01-31,673,"leaflet.minicharts",7489
2018-02-01,2018-02-28,355,"leaflet.minicharts",7844
2018-03-01,2018-03-31,425,"leaflet.minicharts",8269
2018-04-01,2018-04-30,1220,"leaflet.minicharts",9489
2018-05-01,2018-05-31,588,"leaflet.minicharts",10077
2018-06-01,2018-06-30,1746,"leaflet.minicharts",11823
2018-07-01,2018-07-08,110,"leaflet.minicharts",11933
2014-01-01,2014-01-31,120,"leafletR",120
2014-02-01,2014-02-28,292,"leafletR",412
2014-03-01,2014-03-31,616,"leafletR",1028
2014-04-01,2014-04-30,606,"leafletR",1634
2014-05-01,2014-05-31,713,"leafletR",2347
2014-06-01,2014-06-30,600,"leafletR",2947
2014-07-01,2014-07-31,883,"leafletR",3830
2014-08-01,2014-08-31,1125,"leafletR",4955
2014-09-01,2014-09-30,964,"leafletR",5919
2014-10-01,2014-10-31,1282,"leafletR",7201
2014-11-01,2014-11-30,1094,"leafletR",8295
2014-12-01,2014-12-31,990,"leafletR",9285
2015-01-01,2015-01-31,1146,"leafletR",10431
2015-02-01,2015-02-28,1224,"leafletR",11655
2015-03-01,2015-03-31,1333,"leafletR",12988
2015-04-01,2015-04-30,1873,"leafletR",14861
2015-05-01,2015-05-31,1421,"leafletR",16282
2015-06-01,2015-06-30,1829,"leafletR",18111
2015-07-01,2015-07-31,1199,"leafletR",19310
2015-08-01,2015-08-31,1091,"leafletR",20401
2015-09-01,2015-09-30,1304,"leafletR",21705
2015-10-01,2015-10-31,1613,"leafletR",23318
2015-11-01,2015-11-30,1350,"leafletR",24668
2015-12-01,2015-12-31,1470,"leafletR",26138
2016-01-01,2016-01-31,1204,"leafletR",27342
2016-02-01,2016-02-29,810,"leafletR",28152
2016-03-01,2016-03-31,669,"leafletR",28821
2016-04-01,2016-04-30,1189,"leafletR",30010
2016-05-01,2016-05-31,962,"leafletR",30972
2016-06-01,2016-06-30,877,"leafletR",31849
2016-07-01,2016-07-31,761,"leafletR",32610
2016-08-01,2016-08-31,597,"leafletR",33207
2016-09-01,2016-09-30,765,"leafletR",33972
2016-10-01,2016-10-31,794,"leafletR",34766
2016-11-01,2016-11-30,828,"leafletR",35594
2016-12-01,2016-12-31,687,"leafletR",36281
2017-01-01,2017-01-31,681,"leafletR",36962
2017-02-01,2017-02-28,685,"leafletR",37647
2017-03-01,2017-03-31,737,"leafletR",38384
2017-04-01,2017-04-30,917,"leafletR",39301
2017-05-01,2017-05-31,734,"leafletR",40035
2017-06-01,2017-06-30,618,"leafletR",40653
2017-07-01,2017-07-31,575,"leafletR",41228
2017-08-01,2017-08-31,497,"leafletR",41725
2017-09-01,2017-09-30,525,"leafletR",42250
2017-10-01,2017-10-31,671,"leafletR",42921
2017-11-01,2017-11-30,546,"leafletR",43467
2017-12-01,2017-12-31,315,"leafletR",43782
2018-01-01,2018-01-31,470,"leafletR",44252
2018-02-01,2018-02-28,329,"leafletR",44581
2018-03-01,2018-03-31,403,"leafletR",44984
2018-04-01,2018-04-30,570,"leafletR",45554
2018-05-01,2018-05-31,500,"leafletR",46054
2018-06-01,2018-06-30,436,"leafletR",46490
2018-07-01,2018-07-08,85,"leafletR",46575
2017-05-01,2017-05-31,516,"learnr",516
2017-06-01,2017-06-30,610,"learnr",1126
2017-07-01,2017-07-31,1257,"learnr",2383
2017-08-01,2017-08-31,1307,"learnr",3690
2017-09-01,2017-09-30,1384,"learnr",5074
2017-10-01,2017-10-31,948,"learnr",6022
2017-11-01,2017-11-30,1096,"learnr",7118
2017-12-01,2017-12-31,578,"learnr",7696
2018-01-01,2018-01-31,1062,"learnr",8758
2018-02-01,2018-02-28,653,"learnr",9411
2018-03-01,2018-03-31,3692,"learnr",13103
2018-04-01,2018-04-30,2033,"learnr",15136
2018-05-01,2018-05-31,2160,"learnr",17296
2018-06-01,2018-06-30,937,"learnr",18233
2018-07-01,2018-07-08,337,"learnr",18570
2015-05-01,2015-05-31,253,"learnstats",253
2015-06-01,2015-06-30,275,"learnstats",528
2015-07-01,2015-07-31,226,"learnstats",754
2015-08-01,2015-08-31,217,"learnstats",971
2015-09-01,2015-09-30,230,"learnstats",1201
2015-10-01,2015-10-31,271,"learnstats",1472
2015-11-01,2015-11-30,223,"learnstats",1695
2015-12-01,2015-12-31,210,"learnstats",1905
2016-01-01,2016-01-31,286,"learnstats",2191
2016-02-01,2016-02-29,222,"learnstats",2413
2016-03-01,2016-03-31,180,"learnstats",2593
2016-04-01,2016-04-30,159,"learnstats",2752
2016-05-01,2016-05-31,150,"learnstats",2902
2016-06-01,2016-06-30,138,"learnstats",3040
2016-07-01,2016-07-31,157,"learnstats",3197
2016-08-01,2016-08-31,107,"learnstats",3304
2016-09-01,2016-09-30,129,"learnstats",3433
2016-10-01,2016-10-31,157,"learnstats",3590
2016-11-01,2016-11-30,188,"learnstats",3778
2016-12-01,2016-12-31,172,"learnstats",3950
2017-01-01,2017-01-31,143,"learnstats",4093
2017-02-01,2017-02-28,116,"learnstats",4209
2017-03-01,2017-03-31,128,"learnstats",4337
2017-04-01,2017-04-30,313,"learnstats",4650
2017-05-01,2017-05-31,144,"learnstats",4794
2017-06-01,2017-06-30,179,"learnstats",4973
2017-07-01,2017-07-31,152,"learnstats",5125
2017-08-01,2017-08-31,138,"learnstats",5263
2017-09-01,2017-09-30,163,"learnstats",5426
2017-10-01,2017-10-31,159,"learnstats",5585
2017-11-01,2017-11-30,131,"learnstats",5716
2017-12-01,2017-12-31,88,"learnstats",5804
2018-01-01,2018-01-31,115,"learnstats",5919
2018-02-01,2018-02-28,117,"learnstats",6036
2018-03-01,2018-03-31,104,"learnstats",6140
2018-04-01,2018-04-30,193,"learnstats",6333
2018-05-01,2018-05-31,172,"learnstats",6505
2018-06-01,2018-06-30,119,"learnstats",6624
2018-07-01,2018-07-08,25,"learnstats",6649
2014-08-01,2014-08-31,93,"LinRegInteractive",93
2014-09-01,2014-09-30,329,"LinRegInteractive",422
2014-10-01,2014-10-31,356,"LinRegInteractive",778
2014-11-01,2014-11-30,443,"LinRegInteractive",1221
2014-12-01,2014-12-31,350,"LinRegInteractive",1571
2015-01-01,2015-01-31,469,"LinRegInteractive",2040
2015-02-01,2015-02-28,369,"LinRegInteractive",2409
2015-03-01,2015-03-31,987,"LinRegInteractive",3396
2015-04-01,2015-04-30,1788,"LinRegInteractive",5184
2015-05-01,2015-05-31,450,"LinRegInteractive",5634
2015-06-01,2015-06-30,463,"LinRegInteractive",6097
2015-07-01,2015-07-31,327,"LinRegInteractive",6424
2015-08-01,2015-08-31,382,"LinRegInteractive",6806
2015-09-01,2015-09-30,471,"LinRegInteractive",7277
2015-10-01,2015-10-31,450,"LinRegInteractive",7727
2015-11-01,2015-11-30,377,"LinRegInteractive",8104
2015-12-01,2015-12-31,361,"LinRegInteractive",8465
2016-01-01,2016-01-31,410,"LinRegInteractive",8875
2016-02-01,2016-02-29,441,"LinRegInteractive",9316
2016-03-01,2016-03-31,320,"LinRegInteractive",9636
2016-04-01,2016-04-30,359,"LinRegInteractive",9995
2016-05-01,2016-05-31,329,"LinRegInteractive",10324
2016-06-01,2016-06-30,266,"LinRegInteractive",10590
2016-07-01,2016-07-31,302,"LinRegInteractive",10892
2016-08-01,2016-08-31,250,"LinRegInteractive",11142
2016-09-01,2016-09-30,278,"LinRegInteractive",11420
2016-10-01,2016-10-31,364,"LinRegInteractive",11784
2016-11-01,2016-11-30,344,"LinRegInteractive",12128
2016-12-01,2016-12-31,298,"LinRegInteractive",12426
2017-01-01,2017-01-31,366,"LinRegInteractive",12792
2017-02-01,2017-02-28,397,"LinRegInteractive",13189
2017-03-01,2017-03-31,316,"LinRegInteractive",13505
2017-04-01,2017-04-30,461,"LinRegInteractive",13966
2017-05-01,2017-05-31,339,"LinRegInteractive",14305
2017-06-01,2017-06-30,222,"LinRegInteractive",14527
2017-07-01,2017-07-31,341,"LinRegInteractive",14868
2017-08-01,2017-08-31,288,"LinRegInteractive",15156
2017-09-01,2017-09-30,324,"LinRegInteractive",15480
2017-10-01,2017-10-31,266,"LinRegInteractive",15746
2017-11-01,2017-11-30,275,"LinRegInteractive",16021
2017-12-01,2017-12-31,182,"LinRegInteractive",16203
2018-01-01,2018-01-31,263,"LinRegInteractive",16466
2018-02-01,2018-02-28,244,"LinRegInteractive",16710
2018-03-01,2018-03-31,217,"LinRegInteractive",16927
2018-04-01,2018-04-30,321,"LinRegInteractive",17248
2018-05-01,2018-05-31,303,"LinRegInteractive",17551
2018-06-01,2018-06-30,217,"LinRegInteractive",17768
2018-07-01,2018-07-08,39,"LinRegInteractive",17807
2016-06-01,2016-06-30,213,"listviewer",213
2016-07-01,2016-07-31,288,"listviewer",501
2016-08-01,2016-08-31,236,"listviewer",737
2016-09-01,2016-09-30,366,"listviewer",1103
2016-10-01,2016-10-31,1193,"listviewer",2296
2016-11-01,2016-11-30,2716,"listviewer",5012
2016-12-01,2016-12-31,2111,"listviewer",7123
2017-01-01,2017-01-31,2054,"listviewer",9177
2017-02-01,2017-02-28,2189,"listviewer",11366
2017-03-01,2017-03-31,3024,"listviewer",14390
2017-04-01,2017-04-30,2945,"listviewer",17335
2017-05-01,2017-05-31,2656,"listviewer",19991
2017-06-01,2017-06-30,2520,"listviewer",22511
2017-07-01,2017-07-31,2321,"listviewer",24832
2017-08-01,2017-08-31,2344,"listviewer",27176
2017-09-01,2017-09-30,2382,"listviewer",29558
2017-10-01,2017-10-31,2727,"listviewer",32285
2017-11-01,2017-11-30,3037,"listviewer",35322
2017-12-01,2017-12-31,2296,"listviewer",37618
2018-01-01,2018-01-31,2212,"listviewer",39830
2018-02-01,2018-02-28,2356,"listviewer",42186
2018-03-01,2018-03-31,4197,"listviewer",46383
2018-04-01,2018-04-30,7614,"listviewer",53997
2018-05-01,2018-05-31,5321,"listviewer",59318
2018-06-01,2018-06-30,5098,"listviewer",64416
2018-07-01,2018-07-08,1721,"listviewer",66137
2017-07-01,2017-07-31,164,"loon",164
2017-08-01,2017-08-31,134,"loon",298
2017-09-01,2017-09-30,142,"loon",440
2017-10-01,2017-10-31,127,"loon",567
2017-11-01,2017-11-30,164,"loon",731
2017-12-01,2017-12-31,89,"loon",820
2018-01-01,2018-01-31,172,"loon",992
2018-02-01,2018-02-28,90,"loon",1082
2018-03-01,2018-03-31,220,"loon",1302
2018-04-01,2018-04-30,199,"loon",1501
2018-05-01,2018-05-31,158,"loon",1659
2018-06-01,2018-06-30,116,"loon",1775
2018-07-01,2018-07-08,69,"loon",1844
2016-06-01,2016-06-30,226,"manhattanly",226
2016-07-01,2016-07-31,217,"manhattanly",443
2016-08-01,2016-08-31,138,"manhattanly",581
2016-09-01,2016-09-30,175,"manhattanly",756
2016-10-01,2016-10-31,224,"manhattanly",980
2016-11-01,2016-11-30,687,"manhattanly",1667
2016-12-01,2016-12-31,359,"manhattanly",2026
2017-01-01,2017-01-31,324,"manhattanly",2350
2017-02-01,2017-02-28,259,"manhattanly",2609
2017-03-01,2017-03-31,327,"manhattanly",2936
2017-04-01,2017-04-30,478,"manhattanly",3414
2017-05-01,2017-05-31,320,"manhattanly",3734
2017-06-01,2017-06-30,341,"manhattanly",4075
2017-07-01,2017-07-31,297,"manhattanly",4372
2017-08-01,2017-08-31,350,"manhattanly",4722
2017-09-01,2017-09-30,252,"manhattanly",4974
2017-10-01,2017-10-31,292,"manhattanly",5266
2017-11-01,2017-11-30,274,"manhattanly",5540
2017-12-01,2017-12-31,222,"manhattanly",5762
2018-01-01,2018-01-31,291,"manhattanly",6053
2018-02-01,2018-02-28,248,"manhattanly",6301
2018-03-01,2018-03-31,368,"manhattanly",6669
2018-04-01,2018-04-30,395,"manhattanly",7064
2018-05-01,2018-05-31,323,"manhattanly",7387
2018-06-01,2018-06-30,237,"manhattanly",7624
2018-07-01,2018-07-08,57,"manhattanly",7681
2014-12-01,2014-12-31,9017,"manipulate",9017
2015-01-01,2015-01-31,72115,"manipulate",81132
2015-02-01,2015-02-28,71117,"manipulate",152249
2015-03-01,2015-03-31,88952,"manipulate",241201
2015-04-01,2015-04-30,88664,"manipulate",329865
2015-05-01,2015-05-31,79706,"manipulate",409571
2015-06-01,2015-06-30,52607,"manipulate",462178
2015-07-01,2015-07-31,39191,"manipulate",501369
2015-08-01,2015-08-31,30421,"manipulate",531790
2015-09-01,2015-09-30,28458,"manipulate",560248
2015-10-01,2015-10-31,28540,"manipulate",588788
2015-11-01,2015-11-30,25872,"manipulate",614660
2015-12-01,2015-12-31,20548,"manipulate",635208
2016-01-01,2016-01-31,22962,"manipulate",658170
2016-02-01,2016-02-29,22367,"manipulate",680537
2016-03-01,2016-03-31,21734,"manipulate",702271
2016-04-01,2016-04-30,18856,"manipulate",721127
2016-05-01,2016-05-31,19072,"manipulate",740199
2016-06-01,2016-06-30,15762,"manipulate",755961
2016-07-01,2016-07-31,13253,"manipulate",769214
2016-08-01,2016-08-31,12070,"manipulate",781284
2016-09-01,2016-09-30,14467,"manipulate",795751
2016-10-01,2016-10-31,16598,"manipulate",812349
2016-11-01,2016-11-30,15632,"manipulate",827981
2016-12-01,2016-12-31,11763,"manipulate",839744
2017-01-01,2017-01-31,12854,"manipulate",852598
2017-02-01,2017-02-28,13057,"manipulate",865655
2017-03-01,2017-03-31,13594,"manipulate",879249
2017-04-01,2017-04-30,12974,"manipulate",892223
2017-05-01,2017-05-31,12046,"manipulate",904269
2017-06-01,2017-06-30,9832,"manipulate",914101
2017-07-01,2017-07-31,9351,"manipulate",923452
2017-08-01,2017-08-31,9412,"manipulate",932864
2017-09-01,2017-09-30,12698,"manipulate",945562
2017-10-01,2017-10-31,13860,"manipulate",959422
2017-11-01,2017-11-30,13533,"manipulate",972955
2017-12-01,2017-12-31,9179,"manipulate",982134
2018-01-01,2018-01-31,11091,"manipulate",993225
2018-02-01,2018-02-28,11465,"manipulate",1004690
2018-03-01,2018-03-31,15442,"manipulate",1020132
2018-04-01,2018-04-30,15115,"manipulate",1035247
2018-05-01,2018-05-31,13707,"manipulate",1048954
2018-06-01,2018-06-30,12335,"manipulate",1061289
2018-07-01,2018-07-08,2395,"manipulate",1063684
2017-01-01,2017-01-31,657,"manipulateWidget",657
2017-02-01,2017-02-28,177,"manipulateWidget",834
2017-03-01,2017-03-31,178,"manipulateWidget",1012
2017-04-01,2017-04-30,369,"manipulateWidget",1381
2017-05-01,2017-05-31,342,"manipulateWidget",1723
2017-06-01,2017-06-30,1352,"manipulateWidget",3075
2017-07-01,2017-07-31,335,"manipulateWidget",3410
2017-08-01,2017-08-31,273,"manipulateWidget",3683
2017-09-01,2017-09-30,325,"manipulateWidget",4008
2017-10-01,2017-10-31,341,"manipulateWidget",4349
2017-11-01,2017-11-30,315,"manipulateWidget",4664
2017-12-01,2017-12-31,980,"manipulateWidget",5644
2018-01-01,2018-01-31,378,"manipulateWidget",6022
2018-02-01,2018-02-28,291,"manipulateWidget",6313
2018-03-01,2018-03-31,7779,"manipulateWidget",14092
2018-04-01,2018-04-30,63556,"manipulateWidget",77648
2018-05-01,2018-05-31,47610,"manipulateWidget",125258
2018-06-01,2018-06-30,49756,"manipulateWidget",175014
2018-07-01,2018-07-08,9897,"manipulateWidget",184911
2017-06-01,2017-06-30,23,"mapedit",23
2017-07-01,2017-07-31,986,"mapedit",1009
2017-08-01,2017-08-31,558,"mapedit",1567
2017-09-01,2017-09-30,686,"mapedit",2253
2017-10-01,2017-10-31,963,"mapedit",3216
2017-11-01,2017-11-30,836,"mapedit",4052
2017-12-01,2017-12-31,801,"mapedit",4853
2018-01-01,2018-01-31,813,"mapedit",5666
2018-02-01,2018-02-28,800,"mapedit",6466
2018-03-01,2018-03-31,1432,"mapedit",7898
2018-04-01,2018-04-30,1413,"mapedit",9311
2018-05-01,2018-05-31,1101,"mapedit",10412
2018-06-01,2018-06-30,888,"mapedit",11300
2018-07-01,2018-07-08,206,"mapedit",11506
2015-12-01,2015-12-31,516,"mapview",516
2016-01-01,2016-01-31,486,"mapview",1002
2016-02-01,2016-02-29,462,"mapview",1464
2016-03-01,2016-03-31,370,"mapview",1834
2016-04-01,2016-04-30,454,"mapview",2288
2016-05-01,2016-05-31,430,"mapview",2718
2016-06-01,2016-06-30,814,"mapview",3532
2016-07-01,2016-07-31,609,"mapview",4141
2016-08-01,2016-08-31,560,"mapview",4701
2016-09-01,2016-09-30,1019,"mapview",5720
2016-10-01,2016-10-31,1247,"mapview",6967
2016-11-01,2016-11-30,1026,"mapview",7993
2016-12-01,2016-12-31,832,"mapview",8825
2017-01-01,2017-01-31,3490,"mapview",12315
2017-02-01,2017-02-28,3301,"mapview",15616
2017-03-01,2017-03-31,3847,"mapview",19463
2017-04-01,2017-04-30,3914,"mapview",23377
2017-05-01,2017-05-31,6166,"mapview",29543
2017-06-01,2017-06-30,5142,"mapview",34685
2017-07-01,2017-07-31,6224,"mapview",40909
2017-08-01,2017-08-31,5373,"mapview",46282
2017-09-01,2017-09-30,4826,"mapview",51108
2017-10-01,2017-10-31,6060,"mapview",57168
2017-11-01,2017-11-30,12253,"mapview",69421
2017-12-01,2017-12-31,6431,"mapview",75852
2018-01-01,2018-01-31,7352,"mapview",83204
2018-02-01,2018-02-28,8411,"mapview",91615
2018-03-01,2018-03-31,10014,"mapview",101629
2018-04-01,2018-04-30,12309,"mapview",113938
2018-05-01,2018-05-31,11014,"mapview",124952
2018-06-01,2018-06-30,8677,"mapview",133629
2018-07-01,2018-07-08,1725,"mapview",135354
2012-11-01,2012-11-30,11,"MDSGUI",11
2012-12-01,2012-12-31,46,"MDSGUI",57
2013-01-01,2013-01-31,75,"MDSGUI",132
2013-02-01,2013-02-28,80,"MDSGUI",212
2013-03-01,2013-03-31,98,"MDSGUI",310
2013-04-01,2013-04-30,119,"MDSGUI",429
2013-05-01,2013-05-31,86,"MDSGUI",515
2013-06-01,2013-06-30,113,"MDSGUI",628
2013-07-01,2013-07-31,117,"MDSGUI",745
2013-08-01,2013-08-31,110,"MDSGUI",855
2013-09-01,2013-09-30,178,"MDSGUI",1033
2013-10-01,2013-10-31,132,"MDSGUI",1165
2013-11-01,2013-11-30,130,"MDSGUI",1295
2013-12-01,2013-12-31,119,"MDSGUI",1414
2014-01-01,2014-01-31,157,"MDSGUI",1571
2014-02-01,2014-02-28,150,"MDSGUI",1721
2014-03-01,2014-03-31,183,"MDSGUI",1904
2014-04-01,2014-04-30,176,"MDSGUI",2080
2014-05-01,2014-05-31,135,"MDSGUI",2215
2014-06-01,2014-06-30,137,"MDSGUI",2352
2014-07-01,2014-07-31,152,"MDSGUI",2504
2014-08-01,2014-08-31,265,"MDSGUI",2769
2014-09-01,2014-09-30,176,"MDSGUI",2945
2014-10-01,2014-10-31,282,"MDSGUI",3227
2014-11-01,2014-11-30,284,"MDSGUI",3511
2014-12-01,2014-12-31,215,"MDSGUI",3726
2015-01-01,2015-01-31,308,"MDSGUI",4034
2015-02-01,2015-02-28,235,"MDSGUI",4269
2015-03-01,2015-03-31,279,"MDSGUI",4548
2015-04-01,2015-04-30,312,"MDSGUI",4860
2015-05-01,2015-05-31,252,"MDSGUI",5112
2015-06-01,2015-06-30,218,"MDSGUI",5330
2015-07-01,2015-07-31,175,"MDSGUI",5505
2015-08-01,2015-08-31,208,"MDSGUI",5713
2015-09-01,2015-09-30,200,"MDSGUI",5913
2015-10-01,2015-10-31,251,"MDSGUI",6164
2015-11-01,2015-11-30,225,"MDSGUI",6389
2015-12-01,2015-12-31,198,"MDSGUI",6587
2016-01-01,2016-01-31,234,"MDSGUI",6821
2016-02-01,2016-02-29,187,"MDSGUI",7008
2016-03-01,2016-03-31,159,"MDSGUI",7167
2016-04-01,2016-04-30,105,"MDSGUI",7272
2016-05-01,2016-05-31,118,"MDSGUI",7390
2016-06-01,2016-06-30,81,"MDSGUI",7471
2016-07-01,2016-07-31,106,"MDSGUI",7577
2016-08-01,2016-08-31,69,"MDSGUI",7646
2016-09-01,2016-09-30,82,"MDSGUI",7728
2016-10-01,2016-10-31,112,"MDSGUI",7840
2016-11-01,2016-11-30,124,"MDSGUI",7964
2016-12-01,2016-12-31,96,"MDSGUI",8060
2017-01-01,2017-01-31,93,"MDSGUI",8153
2017-02-01,2017-02-28,84,"MDSGUI",8237
2017-03-01,2017-03-31,74,"MDSGUI",8311
2017-04-01,2017-04-30,129,"MDSGUI",8440
2017-05-01,2017-05-31,103,"MDSGUI",8543
2017-06-01,2017-06-30,91,"MDSGUI",8634
2017-07-01,2017-07-31,165,"MDSGUI",8799
2017-08-01,2017-08-31,106,"MDSGUI",8905
2017-09-01,2017-09-30,95,"MDSGUI",9000
2017-10-01,2017-10-31,99,"MDSGUI",9099
2017-11-01,2017-11-30,92,"MDSGUI",9191
2017-12-01,2017-12-31,81,"MDSGUI",9272
2018-01-01,2018-01-31,97,"MDSGUI",9369
2018-02-01,2018-02-28,89,"MDSGUI",9458
2018-03-01,2018-03-31,84,"MDSGUI",9542
2018-04-01,2018-04-30,118,"MDSGUI",9660
2018-05-01,2018-05-31,108,"MDSGUI",9768
2018-06-01,2018-06-30,72,"MDSGUI",9840
2018-07-01,2018-07-08,19,"MDSGUI",9859
2012-10-01,2012-10-31,17,"meifly",17
2012-11-01,2012-11-30,54,"meifly",71
2012-12-01,2012-12-31,62,"meifly",133
2013-01-01,2013-01-31,84,"meifly",217
2013-02-01,2013-02-28,86,"meifly",303
2013-03-01,2013-03-31,137,"meifly",440
2013-04-01,2013-04-30,148,"meifly",588
2013-05-01,2013-05-31,122,"meifly",710
2013-06-01,2013-06-30,114,"meifly",824
2013-07-01,2013-07-31,141,"meifly",965
2013-08-01,2013-08-31,166,"meifly",1131
2013-09-01,2013-09-30,239,"meifly",1370
2013-10-01,2013-10-31,140,"meifly",1510
2013-11-01,2013-11-30,144,"meifly",1654
2013-12-01,2013-12-31,142,"meifly",1796
2014-01-01,2014-01-31,207,"meifly",2003
2014-02-01,2014-02-28,176,"meifly",2179
2014-03-01,2014-03-31,252,"meifly",2431
2014-04-01,2014-04-30,280,"meifly",2711
2014-05-01,2014-05-31,212,"meifly",2923
2014-06-01,2014-06-30,210,"meifly",3133
2014-07-01,2014-07-31,202,"meifly",3335
2014-08-01,2014-08-31,398,"meifly",3733
2014-09-01,2014-09-30,259,"meifly",3992
2014-10-01,2014-10-31,309,"meifly",4301
2014-11-01,2014-11-30,329,"meifly",4630
2014-12-01,2014-12-31,273,"meifly",4903
2015-01-01,2015-01-31,393,"meifly",5296
2015-02-01,2015-02-28,286,"meifly",5582
2015-03-01,2015-03-31,456,"meifly",6038
2015-04-01,2015-04-30,534,"meifly",6572
2015-05-01,2015-05-31,433,"meifly",7005
2015-06-01,2015-06-30,340,"meifly",7345
2015-07-01,2015-07-31,267,"meifly",7612
2015-08-01,2015-08-31,320,"meifly",7932
2015-09-01,2015-09-30,289,"meifly",8221
2015-10-01,2015-10-31,358,"meifly",8579
2015-11-01,2015-11-30,359,"meifly",8938
2015-12-01,2015-12-31,351,"meifly",9289
2016-01-01,2016-01-31,300,"meifly",9589
2016-02-01,2016-02-29,232,"meifly",9821
2016-03-01,2016-03-31,214,"meifly",10035
2016-04-01,2016-04-30,247,"meifly",10282
2016-05-01,2016-05-31,166,"meifly",10448
2016-06-01,2016-06-30,144,"meifly",10592
2016-07-01,2016-07-31,179,"meifly",10771
2016-08-01,2016-08-31,123,"meifly",10894
2016-09-01,2016-09-30,130,"meifly",11024
2016-10-01,2016-10-31,160,"meifly",11184
2016-11-01,2016-11-30,249,"meifly",11433
2016-12-01,2016-12-31,204,"meifly",11637
2017-01-01,2017-01-31,159,"meifly",11796
2017-02-01,2017-02-28,121,"meifly",11917
2017-03-01,2017-03-31,178,"meifly",12095
2017-04-01,2017-04-30,337,"meifly",12432
2017-05-01,2017-05-31,192,"meifly",12624
2017-06-01,2017-06-30,166,"meifly",12790
2017-07-01,2017-07-31,198,"meifly",12988
2017-08-01,2017-08-31,173,"meifly",13161
2017-09-01,2017-09-30,192,"meifly",13353
2017-10-01,2017-10-31,149,"meifly",13502
2017-11-01,2017-11-30,171,"meifly",13673
2017-12-01,2017-12-31,121,"meifly",13794
2018-01-01,2018-01-31,133,"meifly",13927
2018-02-01,2018-02-28,130,"meifly",14057
