"country","iso2","iso3","iso_numeric","g_whoregion","year","new_sp","new_sn","new_su","new_ep","new_oth","ret_rel","ret_taf","ret_tad","ret_oth","newret_oth","new_labconf","new_clindx","ret_rel_labconf","ret_rel_clindx","ret_rel_ep","ret_nrel","notif_foreign","c_newinc","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu","new_sn_m04","new_sn_m514","new_sn_m014","new_sn_m1524","new_sn_m2534","new_sn_m3544","new_sn_m4554","new_sn_m5564","new_sn_m65","new_sn_m15plus","new_sn_mu","new_sn_f04","new_sn_f514","new_sn_f014","new_sn_f1524","new_sn_f2534","new_sn_f3544","new_sn_f4554","new_sn_f5564","new_sn_f65","new_sn_f15plus","new_sn_fu","new_sn_sexunk04","new_sn_sexunk514","new_sn_sexunk014","new_sn_sexunk15plus","new_ep_m04","new_ep_m514","new_ep_m014","new_ep_m1524","new_ep_m2534","new_ep_m3544","new_ep_m4554","new_ep_m5564","new_ep_m65","new_ep_m15plus","new_ep_mu","new_ep_f04","new_ep_f514","new_ep_f014","new_ep_f1524","new_ep_f2534","new_ep_f3544","new_ep_f4554","new_ep_f5564","new_ep_f65","new_ep_f15plus","new_ep_fu","new_ep_sexunk04","new_ep_sexunk514","new_ep_sexunk014","new_ep_sexunk15plus","new_ep_sexunkageunk","rel_in_agesex_flg","newrel_m04","newrel_m514","newrel_m014","newrel_m1524","newrel_m2534","newrel_m3544","newrel_m4554","newrel_m5564","newrel_m65","newrel_m15plus","newrel_mu","newrel_f04","newrel_f514","newrel_f014","newrel_f1524","newrel_f2534","newrel_f3544","newrel_f4554","newrel_f5564","newrel_f65","newrel_f15plus","newrel_fu","newrel_sexunk04","newrel_sexunk514","newrel_sexunk014","newrel_sexunk15plus","newrel_sexunkageunk","rdx_data_available","newinc_rdx","rdxsurvey_newinc","rdxsurvey_newinc_rdx","rdst_new","rdst_ret","rdst_unk","conf_rrmdr","conf_mdr","rr_sldst","all_conf_xdr","unconf_rrmdr_tx","conf_rrmdr_tx","unconf_mdr_tx","conf_mdr_tx","conf_xdr_tx","mdrxdr_bdq_used","mdrxdr_bdq_tx","mdrxdr_dlm_used","mdrxdr_dlm_tx","mdr_shortreg_used","mdr_shortreg_tx","mdr_tx_adverse_events","mdr_tx_adsm","newrel_tbhiv_flg","newrel_hivtest","newrel_hivpos","newrel_art","hivtest","hivtest_pos","hiv_cpt","hiv_art","hiv_tbscr","hiv_reg","hiv_ipt","hiv_reg_new","hiv_ipt_reg_all","hiv_reg_all","hiv_tbdetect","hiv_reg_new2"
"Malta","MT","MLT",470,"EUR",2000,5,1,8,2,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2001,3,4,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,0,NA,NA,NA,1,NA,1,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2002,5,9,5,5,NA,0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,24,NA,NA,0,1,0,1,0,1,0,NA,NA,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2003,2,1,0,3,NA,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,1,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2004,2,3,9,4,NA,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,18,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2005,5,1,9,6,NA,0,NA,NA,1,1,8,NA,NA,NA,NA,NA,NA,22,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2006,4,4,16,6,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,30,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,2,1,5,19,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,23,26,0,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2007,8,16,2,11,NA,1,NA,NA,0,0,14,NA,NA,NA,NA,NA,NA,38,0,0,0,0,2,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,0,1,2,6,17,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,0,1,3,2,2,0,1,0,8,0,0,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,1,2,100,100,0,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2008,15,18,1,12,0,2,0,1,4,0,13,NA,NA,NA,NA,NA,40,48,0,0,0,3,6,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,7,4,2,1,0,3,17,0,0,0,0,0,0,0,1,0,1,2,0,NA,NA,NA,NA,NA,0,0,2,3,1,1,0,1,8,0,0,0,0,1,2,0,1,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,3,5,132,132,0,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2009,12,7,4,18,0,0,0,0,2,1,13,NA,NA,NA,NA,NA,34,42,0,0,0,4,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0,9,0,0,0,0,0,1,0,0,0,1,2,0,NA,NA,NA,NA,NA,0,0,4,3,0,1,0,3,11,0,0,0,0,3,3,1,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2010,4,3,3,10,0,0,0,0,3,9,5,NA,NA,NA,NA,NA,25,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,5,0,0,1,0,7,0,0,0,0,0,2,0,0,0,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2011,7,3,5,7,0,0,0,0,3,8,12,NA,NA,NA,NA,NA,28,30,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,6,0,0,0,0,1,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,0,2,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5,NA,NA,30,30,4,30,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2012,9,10,10,12,0,0,0,0,1,1,11,NA,NA,NA,NA,NA,36,42,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,4,1,1,0,5,16,0,1,0,1,2,1,0,0,0,0,3,0,NA,NA,NA,NA,NA,0,0,3,3,0,0,1,0,7,0,0,0,0,4,0,1,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2013,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,23,15,0,0,0,0,44,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,22,6,4,0,0,3,35,0,0,0,0,2,8,1,0,0,4,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,7,NA,0,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2014,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,20,13,0,0,0,1,42,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,17,9,3,2,0,2,33,0,0,0,0,3,6,1,1,0,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,5,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2015,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,17,3,0,0,0,0,24,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,5,5,5,1,1,5,22,0,0,0,0,2,5,2,1,0,0,10,0,NA,NA,NA,NA,NA,60,1,NA,NA,23,0,0,1,1,1,0,0,1,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,26,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61
"Malta","MT","MLT",470,"EUR",2016,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,33,4,0,0,0,0,48,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,8,19,7,1,0,2,37,0,0,0,0,3,8,1,1,0,0,13,0,NA,NA,NA,NA,NA,60,17,NA,NA,42,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,1,46,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,62
"Malta","MT","MLT",470,"EUR",2017,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,25,5,0,0,0,0,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,7,15,9,1,1,1,34,0,0,0,0,1,4,1,0,2,0,8,0,NA,NA,NA,NA,NA,60,13,NA,NA,34,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,NA,0,NA,1,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","MT","MLT",470,"EUR",2018,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,29,10,0,0,0,0,53,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,17,13,8,1,1,0,40,1,0,0,0,5,1,4,1,1,1,13,0,NA,NA,NA,NA,NA,60,0,NA,NA,32,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,NA,NA,0,1,44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","MH","MHL",584,"WPR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
