"start","end","downloads","package","total"
2019-06-01,2019-06-30,207,"CTAShiny",793
2019-07-01,2019-07-31,413,"CTAShiny",1206
2019-08-01,2019-08-31,393,"CTAShiny",1599
2019-09-01,2019-09-30,382,"CTAShiny",1981
2019-10-01,2019-10-31,245,"CTAShiny",2226
2019-11-01,2019-11-30,281,"CTAShiny",2507
2019-12-01,2019-12-31,317,"CTAShiny",2824
2020-01-01,2020-01-31,466,"CTAShiny",3290
2020-02-01,2020-02-29,367,"CTAShiny",3657
2020-03-01,2020-03-31,397,"CTAShiny",4054
2020-04-01,2020-04-30,468,"CTAShiny",4522
2020-05-01,2020-05-31,654,"CTAShiny",5176
2020-06-01,2020-06-30,538,"CTAShiny",5714
2020-07-01,2020-07-23,306,"CTAShiny",6020
2019-05-01,2019-05-31,466,"CTShiny",466
2019-06-01,2019-06-30,155,"CTShiny",621
2019-07-01,2019-07-31,420,"CTShiny",1041
2019-08-01,2019-08-31,284,"CTShiny",1325
2019-09-01,2019-09-30,348,"CTShiny",1673
2019-10-01,2019-10-31,254,"CTShiny",1927
2019-11-01,2019-11-30,393,"CTShiny",2320
2019-12-01,2019-12-31,498,"CTShiny",2818
2020-01-01,2020-01-31,436,"CTShiny",3254
2020-02-01,2020-02-29,371,"CTShiny",3625
2020-03-01,2020-03-31,417,"CTShiny",4042
2020-04-01,2020-04-30,513,"CTShiny",4555
2020-05-01,2020-05-31,652,"CTShiny",5207
2020-06-01,2020-06-30,541,"CTShiny",5748
2020-07-01,2020-07-23,316,"CTShiny",6064
2019-03-01,2019-03-31,403,"cubeview",403
2019-04-01,2019-04-30,349,"cubeview",752
2019-05-01,2019-05-31,427,"cubeview",1179
2019-06-01,2019-06-30,188,"cubeview",1367
2019-07-01,2019-07-31,354,"cubeview",1721
2019-08-01,2019-08-31,301,"cubeview",2022
2019-09-01,2019-09-30,953,"cubeview",2975
2019-10-01,2019-10-31,344,"cubeview",3319
2019-11-01,2019-11-30,375,"cubeview",3694
2019-12-01,2019-12-31,358,"cubeview",4052
2020-01-01,2020-01-31,476,"cubeview",4528
2020-02-01,2020-02-29,423,"cubeview",4951
2020-03-01,2020-03-31,425,"cubeview",5376
2020-04-01,2020-04-30,520,"cubeview",5896
2020-05-01,2020-05-31,717,"cubeview",6613
2020-06-01,2020-06-30,585,"cubeview",7198
2020-07-01,2020-07-23,291,"cubeview",7489
2017-04-01,2017-04-30,311,"D3GB",311
2017-05-01,2017-05-31,166,"D3GB",477
2017-06-01,2017-06-30,161,"D3GB",638
2017-07-01,2017-07-31,146,"D3GB",784
2017-08-01,2017-08-31,141,"D3GB",925
2017-09-01,2017-09-30,190,"D3GB",1115
2017-10-01,2017-10-31,172,"D3GB",1287
2017-11-01,2017-11-30,141,"D3GB",1428
2017-12-01,2017-12-31,117,"D3GB",1545
2018-01-01,2018-01-31,154,"D3GB",1699
2018-02-01,2018-02-28,159,"D3GB",1858
2018-03-01,2018-03-31,122,"D3GB",1980
2018-04-01,2018-04-30,221,"D3GB",2201
2018-05-01,2018-05-31,204,"D3GB",2405
2018-06-01,2018-06-30,226,"D3GB",2631
2018-07-01,2018-07-31,150,"D3GB",2781
2018-08-01,2018-08-31,139,"D3GB",2920
2018-09-01,2018-09-30,349,"D3GB",3269
2018-10-01,2018-10-31,298,"D3GB",3567
2018-11-01,2018-11-30,313,"D3GB",3880
2018-12-01,2018-12-31,250,"D3GB",4130
2019-01-01,2019-01-31,323,"D3GB",4453
2019-02-01,2019-02-28,264,"D3GB",4717
2019-03-01,2019-03-31,358,"D3GB",5075
2019-04-01,2019-04-30,381,"D3GB",5456
2019-05-01,2019-05-31,520,"D3GB",5976
2019-06-01,2019-06-30,238,"D3GB",6214
2019-07-01,2019-07-31,473,"D3GB",6687
2019-08-01,2019-08-31,324,"D3GB",7011
2019-09-01,2019-09-30,408,"D3GB",7419
2019-10-01,2019-10-31,341,"D3GB",7760
2019-11-01,2019-11-30,336,"D3GB",8096
2019-12-01,2019-12-31,367,"D3GB",8463
2020-01-01,2020-01-31,568,"D3GB",9031
2020-02-01,2020-02-29,510,"D3GB",9541
2020-03-01,2020-03-31,552,"D3GB",10093
2020-04-01,2020-04-30,584,"D3GB",10677
2020-05-01,2020-05-31,777,"D3GB",11454
2020-06-01,2020-06-30,687,"D3GB",12141
2020-07-01,2020-07-23,367,"D3GB",12508
2015-06-01,2015-06-30,466,"d3heatmap",466
2015-07-01,2015-07-31,1102,"d3heatmap",1568
2015-08-01,2015-08-31,1012,"d3heatmap",2580
2015-09-01,2015-09-30,1019,"d3heatmap",3599
2015-10-01,2015-10-31,1166,"d3heatmap",4765
2015-11-01,2015-11-30,1208,"d3heatmap",5973
2015-12-01,2015-12-31,1152,"d3heatmap",7125
2016-01-01,2016-01-31,1244,"d3heatmap",8369
2016-02-01,2016-02-29,1625,"d3heatmap",9994
2016-03-01,2016-03-31,2231,"d3heatmap",12225
2016-04-01,2016-04-30,1684,"d3heatmap",13909
2016-05-01,2016-05-31,2266,"d3heatmap",16175
2016-06-01,2016-06-30,2296,"d3heatmap",18471
2016-07-01,2016-07-31,2091,"d3heatmap",20562
2016-08-01,2016-08-31,1987,"d3heatmap",22549
2016-09-01,2016-09-30,2175,"d3heatmap",24724
2016-10-01,2016-10-31,2277,"d3heatmap",27001
2016-11-01,2016-11-30,2446,"d3heatmap",29447
2016-12-01,2016-12-31,2501,"d3heatmap",31948
2017-01-01,2017-01-31,2401,"d3heatmap",34349
2017-02-01,2017-02-28,2335,"d3heatmap",36684
2017-03-01,2017-03-31,3105,"d3heatmap",39789
2017-04-01,2017-04-30,2930,"d3heatmap",42719
2017-05-01,2017-05-31,3421,"d3heatmap",46140
2017-06-01,2017-06-30,3113,"d3heatmap",49253
2017-07-01,2017-07-31,2936,"d3heatmap",52189
2017-08-01,2017-08-31,2925,"d3heatmap",55114
2017-09-01,2017-09-30,2911,"d3heatmap",58025
2017-10-01,2017-10-31,3320,"d3heatmap",61345
2017-11-01,2017-11-30,3577,"d3heatmap",64922
2017-12-01,2017-12-31,2684,"d3heatmap",67606
2018-01-01,2018-01-31,3140,"d3heatmap",70746
2018-02-01,2018-02-28,6247,"d3heatmap",76993
2018-03-01,2018-03-31,4459,"d3heatmap",81452
2018-04-01,2018-04-30,3860,"d3heatmap",85312
2018-05-01,2018-05-31,4105,"d3heatmap",89417
2018-06-01,2018-06-30,3390,"d3heatmap",92807
2018-07-01,2018-07-31,3212,"d3heatmap",96019
2018-08-01,2018-08-31,3044,"d3heatmap",99063
2018-09-01,2018-09-30,3355,"d3heatmap",102418
2018-10-01,2018-10-31,4059,"d3heatmap",106477
2018-11-01,2018-11-30,4209,"d3heatmap",110686
2018-12-01,2018-12-31,2848,"d3heatmap",113534
2019-01-01,2019-01-31,3561,"d3heatmap",117095
2019-02-01,2019-02-28,3326,"d3heatmap",120421
2019-03-01,2019-03-31,4264,"d3heatmap",124685
2019-04-01,2019-04-30,4106,"d3heatmap",128791
2019-05-01,2019-05-31,4919,"d3heatmap",133710
2019-06-01,2019-06-30,3700,"d3heatmap",137410
2019-07-01,2019-07-31,4120,"d3heatmap",141530
2019-08-01,2019-08-31,3904,"d3heatmap",145434
2019-09-01,2019-09-30,3924,"d3heatmap",149358
2019-10-01,2019-10-31,4607,"d3heatmap",153965
2019-11-01,2019-11-30,4417,"d3heatmap",158382
2019-12-01,2019-12-31,3582,"d3heatmap",161964
2020-01-01,2020-01-31,4803,"d3heatmap",166767
2020-02-01,2020-02-29,4311,"d3heatmap",171078
2020-03-01,2020-03-31,4476,"d3heatmap",175554
2020-04-01,2020-04-30,4772,"d3heatmap",180326
2020-05-01,2020-05-31,4398,"d3heatmap",184724
2020-06-01,2020-06-30,395,"d3heatmap",185119
2020-07-01,2020-07-23,201,"d3heatmap",185320
2016-10-01,2016-10-31,203,"D3partitionR",203
2016-11-01,2016-11-30,310,"D3partitionR",513
2016-12-01,2016-12-31,1221,"D3partitionR",1734
2017-01-01,2017-01-31,247,"D3partitionR",1981
2017-02-01,2017-02-28,195,"D3partitionR",2176
2017-03-01,2017-03-31,168,"D3partitionR",2344
2017-04-01,2017-04-30,367,"D3partitionR",2711
2017-05-01,2017-05-31,210,"D3partitionR",2921
2017-06-01,2017-06-30,202,"D3partitionR",3123
2017-07-01,2017-07-31,196,"D3partitionR",3319
2017-08-01,2017-08-31,204,"D3partitionR",3523
2017-09-01,2017-09-30,252,"D3partitionR",3775
2017-10-01,2017-10-31,1519,"D3partitionR",5294
2017-11-01,2017-11-30,242,"D3partitionR",5536
2017-12-01,2017-12-31,160,"D3partitionR",5696
2018-01-01,2018-01-31,223,"D3partitionR",5919
2018-02-01,2018-02-28,221,"D3partitionR",6140
2018-03-01,2018-03-31,200,"D3partitionR",6340
2018-04-01,2018-04-30,331,"D3partitionR",6671
2018-05-01,2018-05-31,290,"D3partitionR",6961
2018-06-01,2018-06-30,379,"D3partitionR",7340
2018-07-01,2018-07-31,266,"D3partitionR",7606
2018-08-01,2018-08-31,195,"D3partitionR",7801
2018-09-01,2018-09-30,424,"D3partitionR",8225
2018-10-01,2018-10-31,447,"D3partitionR",8672
2018-11-01,2018-11-30,439,"D3partitionR",9111
2018-12-01,2018-12-31,348,"D3partitionR",9459
2019-01-01,2019-01-31,458,"D3partitionR",9917
2019-02-01,2019-02-28,359,"D3partitionR",10276
2019-03-01,2019-03-31,468,"D3partitionR",10744
2019-04-01,2019-04-30,495,"D3partitionR",11239
2019-05-01,2019-05-31,625,"D3partitionR",11864
2019-06-01,2019-06-30,305,"D3partitionR",12169
2019-07-01,2019-07-31,528,"D3partitionR",12697
2019-08-01,2019-08-31,387,"D3partitionR",13084
2019-09-01,2019-09-30,392,"D3partitionR",13476
2019-10-01,2019-10-31,360,"D3partitionR",13836
2019-11-01,2019-11-30,384,"D3partitionR",14220
2019-12-01,2019-12-31,428,"D3partitionR",14648
2020-01-01,2020-01-31,690,"D3partitionR",15338
2020-02-01,2020-02-29,590,"D3partitionR",15928
2020-03-01,2020-03-31,606,"D3partitionR",16534
2020-04-01,2020-04-30,662,"D3partitionR",17196
2020-05-01,2020-05-31,864,"D3partitionR",18060
2020-06-01,2020-06-30,781,"D3partitionR",18841
2020-07-01,2020-07-23,421,"D3partitionR",19262
2017-04-01,2017-04-30,589,"d3Tree",589
2017-05-01,2017-05-31,312,"d3Tree",901
2017-06-01,2017-06-30,866,"d3Tree",1767
2017-07-01,2017-07-31,310,"d3Tree",2077
2017-08-01,2017-08-31,352,"d3Tree",2429
2017-09-01,2017-09-30,308,"d3Tree",2737
2017-10-01,2017-10-31,352,"d3Tree",3089
2017-11-01,2017-11-30,279,"d3Tree",3368
2017-12-01,2017-12-31,234,"d3Tree",3602
2018-01-01,2018-01-31,300,"d3Tree",3902
2018-02-01,2018-02-28,246,"d3Tree",4148
2018-03-01,2018-03-31,289,"d3Tree",4437
2018-04-01,2018-04-30,448,"d3Tree",4885
2018-05-01,2018-05-31,325,"d3Tree",5210
2018-06-01,2018-06-30,277,"d3Tree",5487
2018-07-01,2018-07-31,261,"d3Tree",5748
2018-08-01,2018-08-31,233,"d3Tree",5981
2018-09-01,2018-09-30,416,"d3Tree",6397
2018-10-01,2018-10-31,453,"d3Tree",6850
2018-11-01,2018-11-30,426,"d3Tree",7276
2018-12-01,2018-12-31,343,"d3Tree",7619
2019-01-01,2019-01-31,486,"d3Tree",8105
2019-02-01,2019-02-28,415,"d3Tree",8520
2019-03-01,2019-03-31,554,"d3Tree",9074
2019-04-01,2019-04-30,584,"d3Tree",9658
2019-05-01,2019-05-31,776,"d3Tree",10434
2019-06-01,2019-06-30,415,"d3Tree",10849
2019-07-01,2019-07-31,643,"d3Tree",11492
2019-08-01,2019-08-31,472,"d3Tree",11964
2019-09-01,2019-09-30,606,"d3Tree",12570
2019-10-01,2019-10-31,579,"d3Tree",13149
2019-11-01,2019-11-30,545,"d3Tree",13694
2019-12-01,2019-12-31,584,"d3Tree",14278
2020-01-01,2020-01-31,753,"d3Tree",15031
2020-02-01,2020-02-29,653,"d3Tree",15684
2020-03-01,2020-03-31,712,"d3Tree",16396
2020-04-01,2020-04-30,802,"d3Tree",17198
2020-05-01,2020-05-31,1052,"d3Tree",18250
2020-06-01,2020-06-30,962,"d3Tree",19212
2020-07-01,2020-07-23,483,"d3Tree",19695
2014-12-01,2014-12-31,166,"dashboard",166
2015-01-01,2015-01-31,330,"dashboard",496
2015-02-01,2015-02-28,278,"dashboard",774
2015-03-01,2015-03-31,318,"dashboard",1092
2015-04-01,2015-04-30,414,"dashboard",1506
2015-05-01,2015-05-31,294,"dashboard",1800
2015-06-01,2015-06-30,285,"dashboard",2085
2015-07-01,2015-07-31,253,"dashboard",2338
2015-08-01,2015-08-31,299,"dashboard",2637
2015-09-01,2015-09-30,318,"dashboard",2955
2015-10-01,2015-10-31,350,"dashboard",3305
2015-11-01,2015-11-30,312,"dashboard",3617
2015-12-01,2015-12-31,266,"dashboard",3883
2016-01-01,2016-01-31,327,"dashboard",4210
2016-02-01,2016-02-29,269,"dashboard",4479
2016-03-01,2016-03-31,223,"dashboard",4702
2016-04-01,2016-04-30,229,"dashboard",4931
2016-05-01,2016-05-31,201,"dashboard",5132
2016-06-01,2016-06-30,226,"dashboard",5358
2016-07-01,2016-07-31,253,"dashboard",5611
2016-08-01,2016-08-31,158,"dashboard",5769
2016-09-01,2016-09-30,179,"dashboard",5948
2016-10-01,2016-10-31,234,"dashboard",6182
2016-11-01,2016-11-30,280,"dashboard",6462
2016-12-01,2016-12-31,255,"dashboard",6717
2017-01-01,2017-01-31,221,"dashboard",6938
2017-02-01,2017-02-28,189,"dashboard",7127
2017-03-01,2017-03-31,221,"dashboard",7348
2017-04-01,2017-04-30,388,"dashboard",7736
2017-05-01,2017-05-31,258,"dashboard",7994
2017-06-01,2017-06-30,227,"dashboard",8221
2017-07-01,2017-07-31,232,"dashboard",8453
2017-08-01,2017-08-31,200,"dashboard",8653
2017-09-01,2017-09-30,268,"dashboard",8921
2017-10-01,2017-10-31,281,"dashboard",9202
2017-11-01,2017-11-30,288,"dashboard",9490
2017-12-01,2017-12-31,168,"dashboard",9658
2018-01-01,2018-01-31,226,"dashboard",9884
2018-02-01,2018-02-28,219,"dashboard",10103
2018-03-01,2018-03-31,216,"dashboard",10319
2018-04-01,2018-04-30,309,"dashboard",10628
2018-05-01,2018-05-31,284,"dashboard",10912
2018-06-01,2018-06-30,245,"dashboard",11157
2018-07-01,2018-07-31,251,"dashboard",11408
2018-08-01,2018-08-31,191,"dashboard",11599
2018-09-01,2018-09-30,391,"dashboard",11990
2018-10-01,2018-10-31,420,"dashboard",12410
2018-11-01,2018-11-30,440,"dashboard",12850
2018-12-01,2018-12-31,362,"dashboard",13212
2019-01-01,2019-01-31,416,"dashboard",13628
2019-02-01,2019-02-28,400,"dashboard",14028
2019-03-01,2019-03-31,586,"dashboard",14614
2019-04-01,2019-04-30,555,"dashboard",15169
2019-05-01,2019-05-31,851,"dashboard",16020
2019-06-01,2019-06-30,435,"dashboard",16455
2019-07-01,2019-07-31,669,"dashboard",17124
2019-08-01,2019-08-31,542,"dashboard",17666
2019-09-01,2019-09-30,625,"dashboard",18291
2019-10-01,2019-10-31,582,"dashboard",18873
2019-11-01,2019-11-30,547,"dashboard",19420
2019-12-01,2019-12-31,869,"dashboard",20289
2020-01-01,2020-01-31,1361,"dashboard",21650
2020-02-01,2020-02-29,910,"dashboard",22560
2020-03-01,2020-03-31,931,"dashboard",23491
2020-04-01,2020-04-30,992,"dashboard",24483
2020-05-01,2020-05-31,1164,"dashboard",25647
2020-06-01,2020-06-30,1019,"dashboard",26666
2020-07-01,2020-07-23,529,"dashboard",27195
2018-09-01,2018-09-30,2219,"datadigest",2219
2018-10-01,2018-10-31,277,"datadigest",2496
2018-11-01,2018-11-30,269,"datadigest",2765
2018-12-01,2018-12-31,223,"datadigest",2988
2019-01-01,2019-01-31,327,"datadigest",3315
2019-02-01,2019-02-28,246,"datadigest",3561
2019-03-01,2019-03-31,335,"datadigest",3896
2019-04-01,2019-04-30,361,"datadigest",4257
2019-05-01,2019-05-31,474,"datadigest",4731
2019-06-01,2019-06-30,246,"datadigest",4977
2019-07-01,2019-07-31,413,"datadigest",5390
2019-08-01,2019-08-31,303,"datadigest",5693
2019-09-01,2019-09-30,385,"datadigest",6078
2019-10-01,2019-10-31,292,"datadigest",6370
2019-11-01,2019-11-30,341,"datadigest",6711
2019-12-01,2019-12-31,352,"datadigest",7063
2020-01-01,2020-01-31,462,"datadigest",7525
2020-02-01,2020-02-29,391,"datadigest",7916
2020-03-01,2020-03-31,430,"datadigest",8346
2020-04-01,2020-04-30,529,"datadigest",8875
2020-05-01,2020-05-31,679,"datadigest",9554
2020-06-01,2020-06-30,641,"datadigest",10195
2020-07-01,2020-07-23,297,"datadigest",10492
2018-03-01,2018-03-31,401,"datamaps",401
2018-04-01,2018-04-30,639,"datamaps",1040
2018-05-01,2018-05-31,516,"datamaps",1556
2018-06-01,2018-06-30,167,"datamaps",1723
2018-07-01,2018-07-31,166,"datamaps",1889
2018-08-01,2018-08-31,144,"datamaps",2033
2018-09-01,2018-09-30,315,"datamaps",2348
2018-10-01,2018-10-31,285,"datamaps",2633
2018-11-01,2018-11-30,300,"datamaps",2933
2018-12-01,2018-12-31,250,"datamaps",3183
2019-01-01,2019-01-31,297,"datamaps",3480
2019-02-01,2019-02-28,262,"datamaps",3742
2019-03-01,2019-03-31,333,"datamaps",4075
2019-04-01,2019-04-30,354,"datamaps",4429
2019-05-01,2019-05-31,490,"datamaps",4919
2019-06-01,2019-06-30,233,"datamaps",5152
2019-07-01,2019-07-31,414,"datamaps",5566
2019-08-01,2019-08-31,297,"datamaps",5863
2019-09-01,2019-09-30,367,"datamaps",6230
2019-10-01,2019-10-31,286,"datamaps",6516
2019-11-01,2019-11-30,321,"datamaps",6837
2019-12-01,2019-12-31,358,"datamaps",7195
2020-01-01,2020-01-31,452,"datamaps",7647
2020-02-01,2020-02-29,402,"datamaps",8049
2020-03-01,2020-03-31,429,"datamaps",8478
2020-04-01,2020-04-30,509,"datamaps",8987
2020-05-01,2020-05-31,680,"datamaps",9667
2020-06-01,2020-06-30,567,"datamaps",10234
2020-07-01,2020-07-23,306,"datamaps",10540
2017-04-01,2017-04-30,321,"DescToolsAddIns",321
2017-05-01,2017-05-31,377,"DescToolsAddIns",698
2017-06-01,2017-06-30,621,"DescToolsAddIns",1319
2017-07-01,2017-07-31,334,"DescToolsAddIns",1653
2017-08-01,2017-08-31,229,"DescToolsAddIns",1882
2017-09-01,2017-09-30,365,"DescToolsAddIns",2247
2017-10-01,2017-10-31,391,"DescToolsAddIns",2638
2017-11-01,2017-11-30,921,"DescToolsAddIns",3559
2017-12-01,2017-12-31,269,"DescToolsAddIns",3828
2018-01-01,2018-01-31,345,"DescToolsAddIns",4173
2018-02-01,2018-02-28,305,"DescToolsAddIns",4478
2018-03-01,2018-03-31,1072,"DescToolsAddIns",5550
2018-04-01,2018-04-30,410,"DescToolsAddIns",5960
2018-05-01,2018-05-31,381,"DescToolsAddIns",6341
2018-06-01,2018-06-30,382,"DescToolsAddIns",6723
2018-07-01,2018-07-31,234,"DescToolsAddIns",6957
2018-08-01,2018-08-31,177,"DescToolsAddIns",7134
2018-09-01,2018-09-30,487,"DescToolsAddIns",7621
2018-10-01,2018-10-31,434,"DescToolsAddIns",8055
2018-11-01,2018-11-30,577,"DescToolsAddIns",8632
2018-12-01,2018-12-31,415,"DescToolsAddIns",9047
2019-01-01,2019-01-31,484,"DescToolsAddIns",9531
2019-02-01,2019-02-28,485,"DescToolsAddIns",10016
2019-03-01,2019-03-31,552,"DescToolsAddIns",10568
2019-04-01,2019-04-30,532,"DescToolsAddIns",11100
2019-05-01,2019-05-31,1275,"DescToolsAddIns",12375
2019-06-01,2019-06-30,385,"DescToolsAddIns",12760
2019-07-01,2019-07-31,3184,"DescToolsAddIns",15944
2019-08-01,2019-08-31,464,"DescToolsAddIns",16408
2019-09-01,2019-09-30,708,"DescToolsAddIns",17116
2019-10-01,2019-10-31,1069,"DescToolsAddIns",18185
2019-11-01,2019-11-30,604,"DescToolsAddIns",18789
2019-12-01,2019-12-31,548,"DescToolsAddIns",19337
2020-01-01,2020-01-31,1393,"DescToolsAddIns",20730
2020-02-01,2020-02-29,1593,"DescToolsAddIns",22323
2020-03-01,2020-03-31,1878,"DescToolsAddIns",24201
2020-04-01,2020-04-30,1511,"DescToolsAddIns",25712
2020-05-01,2020-05-31,1606,"DescToolsAddIns",27318
2020-06-01,2020-06-30,1290,"DescToolsAddIns",28608
2020-07-01,2020-07-23,651,"DescToolsAddIns",29259
2018-10-01,2018-10-31,353,"directotree",353
2018-11-01,2018-11-30,253,"directotree",606
2018-12-01,2018-12-31,220,"directotree",826
2019-01-01,2019-01-31,269,"directotree",1095
2019-02-01,2019-02-28,224,"directotree",1319
2019-03-01,2019-03-31,291,"directotree",1610
2019-04-01,2019-04-30,327,"directotree",1937
2019-05-01,2019-05-31,412,"directotree",2349
2019-06-01,2019-06-30,200,"directotree",2549
2019-07-01,2019-07-31,350,"directotree",2899
2019-08-01,2019-08-31,266,"directotree",3165
2019-09-01,2019-09-30,343,"directotree",3508
2019-10-01,2019-10-31,254,"directotree",3762
2019-11-01,2019-11-30,271,"directotree",4033
2019-12-01,2019-12-31,324,"directotree",4357
2020-01-01,2020-01-31,432,"directotree",4789
2020-02-01,2020-02-29,371,"directotree",5160
2020-03-01,2020-03-31,376,"directotree",5536
2020-04-01,2020-04-30,462,"directotree",5998
2020-05-01,2020-05-31,635,"directotree",6633
2020-06-01,2020-06-30,530,"directotree",7163
2020-07-01,2020-07-23,280,"directotree",7443
2014-12-01,2014-12-31,145,"dygraphs",145
2015-01-01,2015-01-31,834,"dygraphs",979
2015-02-01,2015-02-28,876,"dygraphs",1855
2015-03-01,2015-03-31,1880,"dygraphs",3735
2015-04-01,2015-04-30,2525,"dygraphs",6260
2015-05-01,2015-05-31,1970,"dygraphs",8230
2015-06-01,2015-06-30,2684,"dygraphs",10914
2015-07-01,2015-07-31,2103,"dygraphs",13017
2015-08-01,2015-08-31,2754,"dygraphs",15771
2015-09-01,2015-09-30,3037,"dygraphs",18808
2015-10-01,2015-10-31,3996,"dygraphs",22804
2015-11-01,2015-11-30,3689,"dygraphs",26493
2015-12-01,2015-12-31,4229,"dygraphs",30722
2016-01-01,2016-01-31,5255,"dygraphs",35977
2016-02-01,2016-02-29,5762,"dygraphs",41739
2016-03-01,2016-03-31,5807,"dygraphs",47546
2016-04-01,2016-04-30,5228,"dygraphs",52774
2016-05-01,2016-05-31,6130,"dygraphs",58904
2016-06-01,2016-06-30,5989,"dygraphs",64893
2016-07-01,2016-07-31,5163,"dygraphs",70056
2016-08-01,2016-08-31,9593,"dygraphs",79649
2016-09-01,2016-09-30,9330,"dygraphs",88979
2016-10-01,2016-10-31,7645,"dygraphs",96624
2016-11-01,2016-11-30,11998,"dygraphs",108622
2016-12-01,2016-12-31,7673,"dygraphs",116295
2017-01-01,2017-01-31,13986,"dygraphs",130281
2017-02-01,2017-02-28,9467,"dygraphs",139748
2017-03-01,2017-03-31,10129,"dygraphs",149877
2017-04-01,2017-04-30,9184,"dygraphs",159061
2017-05-01,2017-05-31,8574,"dygraphs",167635
2017-06-01,2017-06-30,8440,"dygraphs",176075
2017-07-01,2017-07-31,7599,"dygraphs",183674
2017-08-01,2017-08-31,8046,"dygraphs",191720
2017-09-01,2017-09-30,12570,"dygraphs",204290
2017-10-01,2017-10-31,9181,"dygraphs",213471
2017-11-01,2017-11-30,9590,"dygraphs",223061
2017-12-01,2017-12-31,18566,"dygraphs",241627
2018-01-01,2018-01-31,10784,"dygraphs",252411
2018-02-01,2018-02-28,9802,"dygraphs",262213
2018-03-01,2018-03-31,13902,"dygraphs",276115
2018-04-01,2018-04-30,17990,"dygraphs",294105
2018-05-01,2018-05-31,23234,"dygraphs",317339
2018-06-01,2018-06-30,22194,"dygraphs",339533
2018-07-01,2018-07-31,28549,"dygraphs",368082
2018-08-01,2018-08-31,21807,"dygraphs",389889
2018-09-01,2018-09-30,28322,"dygraphs",418211
2018-10-01,2018-10-31,33876,"dygraphs",452087
2018-11-01,2018-11-30,32301,"dygraphs",484388
2018-12-01,2018-12-31,31216,"dygraphs",515604
2019-01-01,2019-01-31,30864,"dygraphs",546468
2019-02-01,2019-02-28,34187,"dygraphs",580655
2019-03-01,2019-03-31,33364,"dygraphs",614019
2019-04-01,2019-04-30,34402,"dygraphs",648421
2019-05-01,2019-05-31,39905,"dygraphs",688326
2019-06-01,2019-06-30,31721,"dygraphs",720047
2019-07-01,2019-07-31,32645,"dygraphs",752692
2019-08-01,2019-08-31,34499,"dygraphs",787191
2019-09-01,2019-09-30,39836,"dygraphs",827027
2019-10-01,2019-10-31,43259,"dygraphs",870286
2019-11-01,2019-11-30,38841,"dygraphs",909127
2019-12-01,2019-12-31,34421,"dygraphs",943548
2020-01-01,2020-01-31,38595,"dygraphs",982143
2020-02-01,2020-02-29,39199,"dygraphs",1021342
2020-03-01,2020-03-31,46717,"dygraphs",1068059
2020-04-01,2020-04-30,41336,"dygraphs",1109395
2020-05-01,2020-05-31,52602,"dygraphs",1161997
2020-06-01,2020-06-30,53634,"dygraphs",1215631
2020-07-01,2020-07-23,26370,"dygraphs",1242001
2013-11-01,2013-11-30,174,"dynBiplotGUI",174
2013-12-01,2013-12-31,179,"dynBiplotGUI",353
2014-01-01,2014-01-31,238,"dynBiplotGUI",591
2014-02-01,2014-02-28,196,"dynBiplotGUI",787
2014-03-01,2014-03-31,214,"dynBiplotGUI",1001
2014-04-01,2014-04-30,224,"dynBiplotGUI",1225
2014-05-01,2014-05-31,185,"dynBiplotGUI",1410
2014-06-01,2014-06-30,171,"dynBiplotGUI",1581
2014-07-01,2014-07-31,237,"dynBiplotGUI",1818
2014-08-01,2014-08-31,284,"dynBiplotGUI",2102
2014-09-01,2014-09-30,187,"dynBiplotGUI",2289
2014-10-01,2014-10-31,229,"dynBiplotGUI",2518
2014-11-01,2014-11-30,352,"dynBiplotGUI",2870
2014-12-01,2014-12-31,292,"dynBiplotGUI",3162
